0.101E+07 0.00007 0.00034 0.00165 0.00798 0.04189 1.64759 1.04784 0.80416 0.75203 0.75203
0.108E+07 0.00006 0.00029 0.00142 0.00690 0.03585 1.19714 1.06506 0.80959 0.75518 0.75518
0.116E+07 0.00005 0.00026 0.00123 0.00597 0.03075 0.80908 1.08346 0.81536 0.75853 0.75853
0.125E+07 0.00005 0.00022 0.00107 0.00517 0.02642 0.54762 1.10351 0.82147 0.76209 0.76209
0.134E+07 0.00004 0.00019 0.00093 0.00448 0.02273 0.38154 1.12226 0.82793 0.76585 0.76585
0.143E+07 0.00003 0.00017 0.00080 0.00389 0.01959 0.27474 1.13868 0.83474 0.76981 0.76981
0.153E+07 0.00003 0.00014 0.00070 0.00337 0.01690 0.20376 1.15524 0.84191 0.77396 0.77396
0.164E+07 0.00003 0.00013 0.00060 0.00292 0.01459 0.15492 1.17546 0.84947 0.77833 0.77833
0.176E+07 0.00002 0.00011 0.00052 0.00254 0.01261 0.12022 1.20996 0.85744 0.78292 0.78292
0.189E+07 0.00002 0.00009 0.00046 0.00220 0.01091 0.09490 1.22389 0.86584 0.78776 0.78776
0.203E+07 0.00002 0.00008 0.00040 0.00191 0.00945 0.07597 1.24418 0.87470 0.79284 0.79284
0.217E+07 0.00001 0.00007 0.00034 0.00166 0.00819 0.06153 1.26762 0.88401 0.79818 0.79818
0.233E+07 0.00001 0.00006 0.00030 0.00145 0.00710 0.05034 1.19844 0.89380 0.80378 0.80378
0.249E+07 0.00001 0.00005 0.00026 0.00126 0.00616 0.04152 1.13005 0.90409 0.80967 0.80967
0.267E+07 0.00001 0.00005 0.00023 0.00109 0.00534 0.03450 1.23994 0.91470 0.81585 0.81585
0.287E+07 0.00001 0.00004 0.00020 0.00095 0.00464 0.02884 1.09569 0.92599 0.82234 0.82234
0.307E+07 0.00001 0.00004 0.00017 0.00083 0.00403 0.02423 1.05093 0.93705 0.82917 0.82917
0.329E+07 0.00001 0.00003 0.00015 0.00072 0.00350 0.02046 1.11346 0.94710 0.83638 0.83638
0.353E+07 0.00001 0.00003 0.00013 0.00062 0.00304 0.01735 1.40195 0.96050 0.84395 0.84395
0.378E+07 0.00000 0.00002 0.00011 0.00054 0.00264 0.01475 1.44474 0.96522 0.85177 0.85177
0.406E+07 0.00000 0.00002 0.00010 0.00047 0.00230 0.01258 0.83633 0.96273 0.85988 0.85988
0.435E+07 0.00000 0.00002 0.00009 0.00041 0.00200 0.01076 1.09003 0.96244 0.86798 0.86798
0.466E+07 0.00000 0.00002 0.00007 0.00036 0.00174 0.00922 2.08074 0.96174 0.87575 0.87575
0.499E+07 0.00000 0.00001 0.00006 0.00031 0.00151 0.00792 1.02428 0.95654 0.88319 0.88319
0.535E+07 0.00000 0.00001 0.00006 0.00027 0.00131 0.00682 0.64703 0.95509 0.88880 0.88880
0.574E+07 0.00000 0.00001 0.00005 0.00024 0.00114 0.00587 0.55510 0.98714 0.89365 0.89365
0.615E+07 0.00000 0.00001 0.00004 0.00021 0.00099 0.00507 0.76988 0.95320 0.89304 0.89304
0.659E+07 0.00000 0.00001 0.00004 0.00018 0.00086 0.00438 1.58205 0.90293 0.89825 0.89825
0.707E+07 0.00000 0.00001 0.00003 0.00016 0.00075 0.00378 1.17414 0.92093 0.88304 0.88304
0.758E+07 0.00000 0.00001 0.00003 0.00014 0.00065 0.00327 0.41771 0.77646 0.86772 0.86772
0.812E+07 0.00000 0.00001 0.00002 0.00012 0.00057 0.00284 0.18915 0.80729 0.88323 0.88323
0.870E+07 0.00000 0.00000 0.00002 0.00010 0.00049 0.00246 0.10510 0.89000 0.86827 0.86827
0.933E+07 0.00000 0.00000 0.00002 0.00009 0.00043 0.00213 0.06612 0.79070 0.86331 0.86331
0.100E+08 0.00000 0.00000 0.00002 0.00008 0.00037 0.00185 0.04498 0.65099 0.83964 0.83964
